row ID,Score,Phenotype,Potency,Aromatic Atoms Count,Bond Polarizabilities,VABC Volume Descriptor,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Rotatable Bonds Count,Topological Polar Surface Area,Molecular Weight,XLogP,Formal Charge,SP3 Character,Eccentric Connectivity Index,Amine
3979,0,Inactive,,12,18.703691,246.5493081,3,2,6,75.63,271.0844579,2.801,0,0.03030303,385,0
3980,0,Inactive,,6,13.560035,139.3460632,4,1,0,71.62,182.999014,0.452,0,0,105,0
3981,10,Inhibitor,31.6228,6,31.297382,309.9751617,2,1,5,46.53,314.1881947,4.423,0,0.265306122,459,0
3982,10,Inhibitor,19.9526,6,29.594968,282.6879739,2,0,6,20.31,281.1546421,3.688,0,0.209302326,316,0
3983,0,Inactive,,0,104.159732,912.746735,20,8,26,288.28,984.4929948,1.377,0,0.310344828,3897,0
3984,0,Inactive,,0,18.974105,179.0188586,4,2,8,66.4,173.1051933,1.053,0,0.222222222,101,0
3985,0,Inactive,,13,15.156484,223.5599225,2,2,5,53.09,273.0556563,3.794,0,0.064516129,309,0
3990,10,Inhibitor,15.8489,11,31.596519,347.395439,6,1,7,146.96,415.066048,1.305,0,0.111111111,691,0
3991,0,Inactive,,12,10.661656,188.3196512,2,0,0,34.14,208.0524295,3.108,0,0,198,0
3992,10,Inhibitor,14.1254,12,16.950484,231.7018471,2,0,3,43.37,252.0786442,2.639,0,0.064516129,319,0
3994,0,Inactive,,12,15.992484,203.3125686,2,0,4,26.3,212.0837296,3.668,0,0.035714286,265,0
3995,0,Inactive,,0,16.716484,144.7446632,2,1,6,37.3,153.0556563,-0.234,0,0.19047619,45,0
3996,0,Inactive,,6,10.462449,184.7905389,2,1,6,129.37,225.0385703,0.919,0,0.043478261,158,0
3998,0,Inactive,,10,10.391242,165.2455422,2,1,2,67.51,190.0266087,2.265,0,0,157,0
3999,0,Inactive,,0,18.974105,179.0188586,4,2,8,66.4,173.1051933,0.324,0,0.222222222,156,0
4000,0,Inactive,,12,36.123796,376.9510515,3,1,9,46.53,433.1252559,4.224,0,0.163636364,485,0
4001,86,Inhibitor,1.9953,12,33.697382,341.852763,3,0,11,29.54,347.1652068,4.648,0,0.14,421,0
4002,0,Inactive,,0,68.206006,605.2088792,10,6,31,177.58,580.4222972,7.226,0,0.229166667,1442,0
4004,0,Inactive,,0,40.673796,313.4929729,7,2,13,80.62,341.1605153,-0.329,0,0.28,350,0
4005,10,Inhibitor,12.5893,0,13.80607,150.0808093,6,4,5,107.22,178.047738,-1.203,0,0.227272727,108,0
4006,0,Inactive,,9,9.526828,128.349303,0,1,1,78.68,167.988115,1.348,0,0,107,0
4007,85,Inhibitor,3.1623,6,27.277347,291.5062348,2,1,7,29.26,409.9760006,4.892,0,0.2,272,0
4009,0,Inactive,,12,34.079761,299.5053371,4,0,10,41.49,322.156039,2.656,0,0.133333333,377,0
4010,0,Activator,14.1254,0,14.694863,141.789228,3,1,2,71.47,159.0353995,0.488,0,0.210526316,82,0
4011,10,Inhibitor,31.6228,12,29.263382,348.6528285,0,1,13,20.23,364.1360708,8.684,0,0.18,453,0
4012,0,Inactive,,6,23.963312,232.13465,3,3,6,104.55,256.1059216,-0.13,0,0.205882353,259,0
4014,0,Inactive,,16,47.436624,520.0234656,9,8,17,238.2,608.1741203,1.175,0,0.173333333,1478,0
4015,0,Inactive,,0,31.567796,329.3809196,2,1,3,37.3,312.2089301,3.656,0,0.31372549,414,0
4016,41,Inhibitor,15.8489,12,35.556554,360.928127,3,0,6,51.24,424.0956625,3.227,0,0.14,785,0
4019,0,Inactive,,0,44.145452,433.7257649,6,2,11,100.9,432.2511889,1.686,0,0.298507463,679,0
4020,0,Inactive,,0,9.866449,86.38516749,3,1,3,52.32,89.04767846,-0.214,0,0.153846154,31,0
4021,0,Inactive,,0,25.398484,146.5895484,3,0,3,50.93,189.048955,0.76,0,0.260869565,86,0
4022,0,Inactive,,0,6.288828,142.1714332,6,4,4,115.06,172.0007878,2.022,0,0,102,0
4023,0,Inactive,,12,24.221691,278.5460946,5,2,7,126.79,335.0575915,1.861,0,0.027777778,498,0
4024,10,Inhibitor,35.4813,0,25.947312,242.0281406,4,0,6,40.62,353.957852,1.15,0,0.25,254,0
4025,0,Inactive,,6,22.984933,228.1791789,2,1,8,52.32,221.1415788,3.312,0,0.171428571,256,0
4026,0,Inactive,,0,23.333726,229.6687307,3,1,6,61.77,247.1087545,2.886,0,0.264705882,240,0
4028,0,Inactive,,6,11.619656,139.4927223,1,1,4,46.53,152.0473441,1.401,0,0.052631579,103,0
4030,0,Inactive,,0,83.242041,757.6590884,10,3,13,154.73,769.4401118,3.917,0,0.279661017,1702,0
4031,0,Inactive,,10,19.407312,208.585486,1,1,6,29.46,216.1150298,2.843,0,0.125,241,0
4032,0,Inactive,,20,22.52414,313.2120723,2,2,5,55.92,393.0840597,6.53,0,0.044444444,378,0
4033,0,Inactive,,0,48.087245,473.1221283,7,1,9,99.13,502.2366817,2.34,0,0.295774648,841,0
4034,0,Inactive,,11,25.028933,243.6855399,1,1,7,38.96,245.1528122,2.604,0,0.135135135,252,0
4035,0,Inactive,,0,13.21207,113.8298747,2,2,6,65.76,122.0401506,-0.237,0,0.235294118,54,0
4036,0,Inactive,,0,41.395624,443.5777062,5,1,12,80.67,466.19223,2.976,0,0.28125,656,0
4037,0,Inactive,,0,31.852589,358.32174,3,1,6,54.37,374.1648724,2.542,0,0.301886792,485,0
4038,85,Inhibitor,2.8184,6,38.297003,365.4562086,5,1,8,62.13,380.1866705,4.3,0,0.218181818,472,0
4039,42,Inhibitor,14.1254,12,32.043761,339.7441628,4,1,5,75.8,365.1561834,3.858,0,0.163265306,588,0
4040,0,Inactive,,6,7.790828,106.7673336,0,2,0,80.74,128.0044337,0.713,0,0,54,0
4041,0,Inactive,,16,22.124484,232.0855775,5,1,8,81.65,306.1040654,0.383,0,0.088235294,341,0
4042,0,Inactive,,24,53.037866,726.1573382,16,12,21,347.96,862.1956436,1.406,0,0.14,1944,0
4044,41,Inhibitor,25.1189,60,87.502764,1377.022325,16,25,56,777.98,1700.172974,12.399,0,0.034482759,5688,0
4045,0,Inactive,,6,19.905242,240.9794134,4,2,7,66.4,556.7481871,4.095,0,0.045454545,174,0
4046,0,Inactive,,6,29.161761,276.3887495,3,1,5,32.34,282.149891,2.732,0,0.19047619,268,0
4047,0,Inactive,,6,33.412589,287.6431174,2,1,9,32.7,277.2041791,2.829,0,0.234042553,317,0
4049,10,Inhibitor,17.7828,12,27.882554,313.2422443,2,0,10,43.37,310.1568946,5.391,0,0.133333333,508,0
4050,0,Inactive,,6,21.848105,207.3169623,3,1,5,47.56,221.1051933,2.309,0,0.161290323,245,0
4051,0,Inactive,,12,24.654898,276.2970825,4,0,4,68.82,314.0612799,3.252,0,0.055555556,402,0
4053,0,Inactive,,6,32.092589,325.752396,4,2,9,66.4,317.1990937,4.561,0,0.22,475,0
4054,0,Inactive,,17,35.527796,394.8799818,6,1,8,87.13,428.2324595,6.062,0,0.166666667,849,0
4055,0,Inactive,,12,30.842933,317.793121,5,1,8,96.83,357.1147125,2.443,0,0.113636364,668,0
4056,0,Inactive,,22,29.523761,359.6595544,5,2,11,92.51,422.162187,6.139,0,0.113207547,767,0
4057,0,Inactive,,0,20.564519,189.5157707,6,5,8,104.39,207.1106726,-2.257,0,0.258064516,144,0
4058,0,Inactive,,0,65.305971,544.8220718,6,1,27,81.7,495.3923738,10.261,0,0.295454545,1037,0
4059,0,Inactive,,17,23.036898,261.3043916,3,1,5,94.57,314.0725133,3.155,0,0.027777778,400,0
4060,0,Inactive,,12,31.469347,347.8598719,4,1,8,93.59,392.0961412,2.853,0,0.127659574,701,0
4062,0,Inactive,,9,31.798933,278.5132817,8,1,12,122.22,321.1437041,0.619,0,0.166666667,424,0
4063,10,Inhibitor,22.3872,18,28.301347,364.6722259,3,2,10,60.77,409.14895,4.457,0,0.098039216,748,0
4064,10,Inhibitor,14.1254,9,38.426175,302.2527445,4,1,8,64.79,335.166748,1.625,0,0.1875,457,0
4065,0,Inactive,,27,44.42021,489.2056777,7,2,16,162.16,558.2226827,5.667,0,0.126760563,1244,0
4066,0,Inactive,,5,26.996898,332.6816315,10,4,9,216.46,410.0354762,-2.771,0,0.097560976,546,0
4067,0,Inactive,,17,36.259003,408.8806078,7,2,14,112.07,435.2270398,5.907,0,0.147540984,793,0
4068,0,Inactive,,6,32.336589,309.0412583,1,0,10,3.24,315.1520552,5.683,0,0.234042553,269,0
4070,0,Inactive,,16,62.200694,641.6642956,12,10,26,297.12,742.2320291,-0.716,0,0.191489362,1692,0
4071,0,Inactive,,0,34.441796,343.1106723,3,0,2,43.37,340.2038448,4.229,0,0.301886792,505,0
4072,0,Inactive,,30,40.35421,461.8058129,4,1,11,72.94,514.2368762,7.722,0,0.086956522,1156,0
4074,0,Inactive,,11,93.050455,787.8594438,14,1,23,171.85,811.4731433,3.03,0,0.25203252,2214,0
4075,0,Inactive,,9,29.131347,263.8112771,4,2,7,57.36,287.1633769,1.593,0,0.166666667,413,0
4076,0,Inactive,,10,17.70207,212.9921089,4,1,6,104.57,262.0702048,2.607,0,0.034482759,335,0
4077,0,Inactive,,5,16.581277,157.823477,2,1,7,81.19,185.0800412,0.317,0,0.166666667,120,0
4078,0,Inactive,,10,41.771968,374.9607361,7,2,9,128.53,429.1369847,3.285,0,0.150943396,456,0
4080,0,Inactive,,16,21.012105,324.3116985,4,3,7,99.26,370.0720346,3.551,0,0.048780488,561,0
4081,0,Inactive,,0,114.750181,1027.203077,24,9,37,353.73,1065.535588,-1.451,0,0.261146497,2517,0
4083,10,Inhibitor,14.1254,6,14.918484,170.9205713,2,1,5,71,180.0721194,1.362,0,0.125,128,0
4084,20,Inhibitor,25.1189,6,24.868312,241.3385157,2,2,7,83.96,257.1175696,2.945,0,0.176470588,328,0
4085,0,Inactive,,6,10.110449,159.5716387,0,1,4,32.86,190.9904692,3.242,0,0.111111111,89,0
4086,0,Inactive,,0,66.155522,437.7570563,4,0,25,68.4,407.3164456,6.631,0,0.287671233,882,0
4087,42,Inhibitor,12.5893,17,22.136898,372.2988963,1,1,12,102.78,489.9769156,6.521,0,0.045454545,570,0
4088,0,Inactive,,0,21.252105,204.6462615,3,0,0,29.54,217.1102787,1.018,0,0.258064516,196,0
4089,88,Inhibitor,0.5623,16,33.088175,377.5097176,2,0,5,38.13,417.1374678,5.458,0,0.150943396,580,0
4090,0,Inactive,,12,21.074105,250.1143374,3,1,5,79.37,273.0823497,0.606,0,0.058823529,248,0
4091,0,Inactive,,15,29.195347,288.0996282,3,0,7,37.61,307.1684623,3.984,0,0.113636364,383,0
4092,0,Inactive,,0,40.269347,278.866496,9,1,8,123.92,339.0987876,-1.204,0,0.279069767,323,0
4096,0,Inactive,,6,26.491347,255.3542154,2,1,5,38.33,259.1572289,2.446,0,0.225,337,0
4097,21,Inhibitor,15.8489,15,32.230105,295.8629549,3,1,11,105.54,383.0751334,0.513,0,0.097560976,592,0
4098,10,Inhibitor,35.4813,16,35.768968,399.7626239,5,2,8,104.89,457.1404485,2.765,0,0.142857143,685,0
4099,0,Inactive,,16,57.021073,565.1600809,7,1,8,114.2,622.2558126,5.148,0,0.204819277,1572,0
4101,20,Inhibitor,15.8489,9,29.039761,286.7345708,4,3,11,87.79,301.1902604,4.197,0,0.133333333,527,0
4103,42,Inhibitor,14.1254,24,56.997866,549.1535965,2,0,6,61.86,606.2729869,5.417,0,0.156626506,1194,0
4104,0,Inactive,,12,45.919038,411.9956879,3,0,16,42.01,410.2569429,4.722,0,0.1875,837,0
4105,0,Inactive,,12,92.795732,822.1096676,6,2,30,100.72,776.5525799,17.777,0,0.259541985,3620,0
4106,10,Inhibitor,35.4813,12,10.661656,205.9001046,2,2,2,74.6,240.0422587,2.457,0,0,237,0
4108,0,Inactive,,6,18.866484,159.4251656,0,0,6,27.69,168.0786442,1.767,0,0.125,114,0
4109,0,Inactive,,0,28.423382,259.1570787,1,1,9,20.23,222.1983655,4.085,0,0.261904762,236,0
4110,0,Inactive,,6,61.636764,524.94391,1,0,23,35.53,472.3916455,11.622,0,0.279069767,1118,0
4111,21,Inhibitor,8.9125,10,40.615796,373.8374866,5,0,10,60.89,396.2049074,3.938,0,0.192982456,572,0
4113,0,Activator,25.1189,10,7.626035,154.7342319,1,1,3,33.12,212.9748191,2.963,0,0,126,0
4114,0,Inactive,,12,26.924554,361.2031304,7,7,10,167.91,418.1263823,-0.287,0,0.153846154,507,0
4117,0,Inactive,,15,89.20642,816.5880482,15,5,21,237.08,908.387759,2.966,0,0.217741935,1640,0
4118,0,Inactive,,0,28.152968,309.4484763,2,0,2,34.14,296.17763,3.819,0,0.260869565,362,0
4119,0,Inactive,,0,13.21207,162.5865212,0,0,6,75.9,177.9944633,2.521,0,0.105263158,96,0
4120,0,Inactive,,10,8.299242,139.5231641,1,1,2,33.12,179.0137915,2.341,0,0,108,0
4121,0,Inactive,,5,15.678449,175.0705389,4,0,4,98.18,225.0385703,0.896,0,0.086956522,244,0
4122,0,Inactive,,17,28.625898,307.799813,4,1,10,95.59,397.070797,3.209,0,0.048780488,556,0
4123,0,Inactive,,6,17.63807,212.4784389,4,1,8,89.9,238.047738,0.939,0,0.074074074,189,0
4124,46,Inhibitor,4.4668,12,27.61214,351.6359916,2,2,12,93.06,368.1259884,2.953,0,0.063829787,704,0
4126,0,Inactive,,0,13.118484,138.9875153,5,5,9,101.15,152.0684735,-3.224,0,0.227272727,79,0
4127,0,Inactive,,0,35.67021,353.4485325,5,3,8,86.99,350.2093241,2.913,0,0.272727273,422,0
4128,0,Inactive,,6,21.323312,234.1175676,5,5,8,119.61,272.0896029,-0.096,0,0.171428571,308,0
4129,0,Inactive,,0,20.635726,175.3136143,1,0,4,17.07,154.1357652,2.798,0,0.310344828,95,0
4130,0,Inactive,,9,9.290828,101.6548972,2,2,0,74.43,136.0385107,0.227,0,0,79,0
4131,0,Inactive,,0,29.798554,288.0878505,11,8,12,189.53,342.1162115,-3.663,0,0.266666667,372,0
4132,0,Inactive,,5,45.25021,417.9963682,7,0,5,104.57,470.1940679,1.565,0,0.296875,709,0
4133,0,Inactive,,0,54.66035,466.867946,1,1,13,20.23,414.3861662,11.595,0,0.3375,725,0
4134,0,Inactive,,0,50.017108,398.1428159,3,2,23,49.69,344.3290453,7.955,0,0.308823529,767,0
4135,0,Inactive,,0,11.250449,101.8915284,4,1,2,58.69,113.0589118,-0.126,0,0.133333333,51,0
4137,42,Inhibitor,12.5893,12,39.857003,421.905401,10,4,17,151.5,447.2005503,1.023,0,0.131147541,285,0
4138,0,Inactive,,0,41.001038,407.6395536,5,1,8,88.51,402.2406242,2.664,0,0.317460317,637,0
4139,0,Inactive,,0,79.274834,775.9539358,16,8,22,267.04,822.4037859,4.414,0,0.3,2054,0
4140,0,Inactive,,6,20.564519,187.4334417,2,1,7,23.47,179.1310142,1.627,0,0.166666667,140,0
4141,0,Inactive,,9,21.272484,210.9392684,6,4,5,133.49,268.0807695,-1.282,0,0.161290323,288,0
4142,0,Inactive,,6,9.703656,139.4927223,2,2,4,57.53,152.0473441,1.886,0,0.052631579,87,0
4145,10,Inhibitor,35.4813,10,19.677726,208.3010172,0,0,5,0,198.1408506,5.552,0,0.151515152,160,0
4146,0,Inactive,,0,28.423382,268.8770787,1,1,12,20.23,222.1983655,4.29,0,0.214285714,254,0
4147,0,Inactive,,9,32.733347,262.7212493,4,2,9,73.58,295.1354479,0.88,0,0.146341463,344,0
4148,0,Inactive,,17,70.251557,738.2173979,10,5,17,198.38,785.3523595,6.075,0,0.175925926,1760,0
4150,0,Inactive,,0,47.68828,381.2348579,2,0,6,6.48,356.3191493,4.999,0,0.333333333,532,0
4151,21,Inhibitor,14.1254,16,22.281312,266.2938164,0,0,5,39.44,280.1099444,5.347,0,0.081081081,403,0
4152,0,Inactive,,0,58.762764,658.9894166,2,0,20,34.14,564.3967309,10.788,0,0.170212766,1740,0
4153,10,Inhibitor,31.6228,14,26.710933,237.3919008,3,1,7,49.74,269.1640456,1.467,0,0.128205128,368,0
4154,10,Inhibitor,19.9526,12,32.818761,384.4028288,7,2,11,110.86,414.1591001,2.849,0,0.132075472,423,0
4155,41,Inhibitor,14.1254,6,38.814624,332.3850119,2,1,16,38.69,308.2351449,5.922,0,0.240740741,606,0
4156,41,Inhibitor,15.8489,12,36.806175,351.1708482,5,1,7,73.6,383.166748,2.947,0,0.153846154,691,0
4157,0,Inactive,,12,14.239277,205.8035708,2,2,5,72.55,229.0738932,2.73,0,0,272,0
4158,0,Inactive,,0,33.483796,355.7515997,5,2,6,91.67,360.193674,0.14,0,0.296296296,496,0
4159,0,Inactive,,0,42.917038,402.7000277,5,1,11,72.83,390.2406242,4.07,0,0.274193548,588,0
4161,0,Inactive,,12,24.361656,362.3104172,4,2,16,67.43,509.9784232,7.628,0,0.075,817,0
4165,0,Inactive,,0,106.74456,880.4665494,15,4,28,186.15,868.5660406,1.889,0,0.283687943,2080,0
4166,0,Inactive,,12,14.76407,227.04679,3,2,6,83.83,258.0528234,3.162,0,0,287,0
4169,0,Inactive,,5,20.158898,208.6362012,8,5,7,156.85,258.0964195,-1.803,0,0.15625,256,0
4170,0,Inactive,,0,17.820898,196.6324405,12,8,8,263.82,246.0858719,-4.502,0,0,19,0
4172,10,Inhibitor,11.2202,12,48.593831,484.0398138,7,2,20,131.83,503.2155316,3.153,0,0.130434783,584,0
4173,0,Inactive,,0,23.871726,226.9106553,5,2,7,75.27,226.1317424,2.079,0,0.235294118,182,0
4174,0,Inactive,,11,30.08414,278.0396752,4,1,3,59.11,312.1408676,2.753,0,0.142857143,377,0
4175,0,Inactive,,0,61.219592,646.6818806,0,0,20,0,536.4382018,14.734,0,0.1875,1642,0
4176,0,Inactive,,9,21.454484,220.6580657,6,4,5,148.51,284.0579259,-0.39,0,0.161290323,288,0
4177,0,Inactive,,16,29.882933,379.0284264,11,6,12,213.28,441.1396813,-3.096,0,0.078431373,986,0
4178,0,Inactive,,6,21.776898,214.8386654,3,3,5,104.55,242.0902715,-0.594,0,0.193548387,242,0
4179,0,Inactive,,6,12.116863,150.4894825,3,2,5,70.42,167.0582431,-0.007,0,0.095238095,106,0
4180,0,Inactive,,0,22.388933,207.7415286,5,4,11,89.79,205.1314081,-1.234,0,0.242424242,176,0
4181,0,Inactive,,6,61.636764,524.94391,1,0,23,35.53,472.3916455,11.622,0,0.279069767,1118,0
4182,0,Inactive,,0,46.441659,471.7488343,6,2,14,100.9,476.2574171,2.84,0,0.281690141,785,0
4183,0,Inactive,,12,94.607557,738.6808447,16,9,15,340.25,892.2349727,-4.629,0,0.2,328,0
4184,10,Inhibitor,10,12,19.024898,262.3227421,2,1,4,48.19,299.0825397,3.354,0,0.057142857,308,0
4185,0,Inactive,,12,19.024898,262.3227421,2,1,4,48.19,299.0825397,3.354,0,0.057142857,308,0
4186,0,Inactive,,9,16.477656,156.7388081,3,1,3,94.57,212.0255631,0.506,0,0.045454545,160,0
4187,0,Inactive,,11,33.707726,335.1277794,7,2,8,140.76,419.026407,0.968,0,0.113636364,323,0
4188,0,Inactive,,6,19.157277,187.3927556,5,3,3,100.59,225.0749558,0.455,0,0.185185185,229,0
4189,0,Inactive,,12,15.383277,242.820224,4,2,3,61.69,286.0509053,3.273,0,0.032258065,277,0
4190,0,Inactive,,6,26.924554,260.5646147,2,1,11,46.53,250.1568946,5.335,0,0.2,305,0
4192,10,Inhibitor,39.8107,0,30.068968,303.5791771,3,0,2,43.37,300.1725446,3.683,0,0.282608696,396,0
4193,0,Inactive,,9,28.312898,219.4450263,3,0,4,80.28,266.1015049,1.136,0,0.181818182,287,0
4194,0,Inactive,,0,48.101108,439.3595181,1,1,11,20.23,384.339216,9.896,0,0.291666667,666,0
4195,0,Inactive,,5,30.439312,330.6205544,8,2,9,166.55,396.0449782,-0.203,0,0.142857143,579,0
4197,0,Inactive,,0,15.522863,148.7211108,3,1,4,91.06,191.042987,-0.908,0,0.272727273,146,0
4198,0,Inactive,,6,17.401863,248.9030731,3,1,5,38.33,315.0273909,4.633,0,0.166666667,282,0
4201,10,Inhibitor,14.1254,6,19.819277,192.172027,4,2,4,115.67,229.0521122,0.114,0,0.153846154,212,0
4202,0,Inactive,,24,78.127592,839.2891349,14,6,21,248.08,908.3601048,5.842,0,0.15,464,0
4203,0,Inactive,,6,31.226175,270.3471328,2,1,8,32.7,263.188529,2.434,0,0.227272727,271,0
4205,0,Inactive,,6,29.997761,281.4404267,4,1,7,49.77,289.1677936,1.828,0,0.227272727,393,0
4206,42,Inhibitor,12.5893,10,29.310175,315.164309,1,0,8,3.24,291.1986998,5.888,0,0.14893617,474,0
4208,0,Inactive,,0,31.567796,329.3809196,2,1,3,37.3,312.2089301,3.813,0,0.31372549,418,0
4210,0,Inactive,,0,50.287522,432.2759768,1,1,11,20.23,386.3548661,10.518,0,0.337837838,669,0
4213,0,Inactive,,0,24.73814,206.3393515,2,0,6,26.3,196.1463299,3.474,0,0.323529412,142,0
4214,20,Inhibitor,25.1189,0,46.331866,433.4412962,4,0,10,60.44,414.2770097,5.276,0,0.308823529,725,0
4215,0,Inactive,,6,20.818898,230.3367897,5,1,4,66.48,246.1004423,1.459,0,0.125,223,0
4216,0,Inactive,,12,16.219277,244.7596844,3,1,3,84.6,281.0800412,2.046,0,0.03125,318,0
4217,0,Inactive,,6,29.544175,285.0066587,3,1,8,52.32,275.188529,5.28,0,0.222222222,304,0
4219,0,Inactive,,0,31.567796,329.3809196,2,1,3,37.3,312.2089301,3.656,0,0.31372549,414,0
4221,0,Inactive,,6,13.80607,147.9984802,1,0,4,26.3,150.0680796,2.244,0,0.095238095,103,0
4222,0,Inactive,,0,18.866484,126.3465879,3,0,3,27.69,132.0786442,1.221,0,0.285714286,63,0
4223,0,Inactive,,0,18.866484,126.3465879,3,0,3,27.69,132.0786442,1.221,0,0.285714286,63,0
4224,0,Inactive,,0,37.169038,294.0824394,1,1,16,20.23,242.2609657,7.679,0,0.31372549,384,0
4225,0,Inactive,,0,41.541866,328.6744087,1,1,18,20.23,270.2922658,8.817,0,0.315789474,486,0
4226,0,Inactive,,0,50.287522,397.8583472,1,1,22,20.23,326.3548661,11.093,0,0.31884058,726,0
4227,0,Inactive,,0,8.475242,107.6283866,4,2,5,74.6,118.0266087,-0.71,0,0.142857143,56,0
4228,0,Inactive,,6,15.304898,159.1406969,0,1,5,20.23,150.1044651,3.247,0,0.16,95,0
4229,0,Inactive,,0,4.539621,106.3620847,2,2,6,40.46,163.9198624,0.802,0,0.2,29,0
4230,0,Inactive,,6,7.425656,103.1600521,2,2,2,52.04,108.0687483,0.388,0,0,58,0
4231,0,Inactive,,6,11.619656,139.4927223,2,1,4,46.53,152.0473441,1.552,0,0.052631579,113,0
4232,0,Inactive,,6,15.304898,159.1406969,0,1,5,20.23,150.1044651,3.433,0,0.16,99,0
4233,0,Inactive,,6,8.938863,126.9275785,2,2,2,38.05,144.045426,1.288,0,0,60,0
4234,0,Inactive,,12,14.76407,218.2565633,4,0,5,52.6,242.0579088,3.32,0,0,326,0
4235,0,Inactive,,0,21.86414,177.950073,1,1,5,20.23,156.1514153,3.211,0,0.322580645,95,0
4236,0,Inactive,,6,15.992484,165.2944649,2,0,5,26.3,164.0837296,2.739,0,0.125,144,0
4237,0,Inactive,,6,14.631691,174.3517646,0,1,6,20.23,184.0654927,3.658,0,0.16,108,0
4238,0,Inactive,,0,41.365038,321.3816902,2,1,18,54.76,290.2279513,6.184,0,0.301886792,486,0
4239,0,Inactive,,0,16.153656,233.9603083,0,0,16,209.48,316.0138717,1.386,0,0.172413793,252,0
4240,0,Inactive,,6,15.876484,213.7273856,5,3,6,111.6,236.073182,1.589,0,0.035714286,264,0
4241,0,Inactive,,6,15.876484,213.7273856,5,3,6,111.6,236.073182,1.589,0,0.035714286,264,0
4242,0,Inactive,,12,27.49414,348.6039058,2,0,11,35.53,390.0789499,6.13,0,0.130434783,644,0
4244,0,Inactive,,0,8.912449,132.1638272,1,1,7,20.23,175.9562479,2.214,0,0.266666667,34,0
4245,0,Inactive,,6,16.787691,208.5312044,4,3,7,86.63,223.0844579,0.657,0,0.103448276,221,0
4246,0,Inactive,,24,44.928968,511.7596726,14,1,15,186.22,600.149243,1.364,0,0.088235294,1177,0
4247,0,Inactive,,6,10.136863,137.6065649,4,3,2,67.15,151.0745619,0.774,0,0,120,0
4248,0,Inactive,,6,10.136863,137.6065649,4,3,2,67.15,151.0745619,0.774,0,0,120,0
4249,0,Inactive,,6,31.372933,259.489385,3,0,7,57.23,281.1263227,0.646,0,0.179487179,317,0
4250,0,Inactive,,6,31.372933,259.489385,3,0,7,57.23,281.1263227,0.646,0,0.179487179,317,0
4251,0,Inactive,,11,19.213277,206.0776275,0,0,4,26.93,313.991611,2.344,0,0.076923077,174,0
4253,0,Inactive,,0,51.933108,461.8794974,3,0,12,43.37,428.3290453,8.199,0,0.32,1001,0
4254,0,Inactive,,12,22.468484,256.9824994,4,2,7,109.28,308.0354591,2.108,0,0.03030303,332,0
4256,10,Inhibitor,14.1254,6,18.974105,213.1862615,3,1,3,46.17,217.1102787,2.157,0,0.161290323,199,0
4257,0,Inactive,,0,13.118484,152.717268,6,6,6,121.38,180.0633881,-1.458,0,0.25,102,0
4258,0,Inactive,,0,15.304898,165.0737267,6,6,11,121.38,182.0790382,-3.896,0,0.230769231,114,0
4259,0,Inactive,,0,15.304898,165.0737267,6,6,11,121.38,182.0790382,-3.896,0,0.230769231,114,0
4261,0,Inactive,,0,21.86414,186.7402997,2,2,6,40.46,172.1463299,1.577,0,0.3125,110,0
4262,0,Inactive,,0,31.567796,314.7213937,2,1,4,37.3,300.2089301,4.52,0,0.3,368,0
4263,0,Inactive,,12,10.828449,216.9902613,0,1,6,29.46,287.9511625,4.695,0,0,270,0
4264,0,Inactive,,0,17.312484,175.0227014,5,2,4,75.27,184.0847922,0.433,0,0.2,111,0
4265,0,Inactive,,18,28.136933,364.8446442,4,1,8,81.7,401.1263227,4.183,0,0.06122449,658,0
4266,0,Inactive,,18,28.136933,364.8446442,4,1,8,81.7,401.1263227,4.183,0,0.06122449,658,0
4267,0,Inactive,,10,9.61207,153.2096861,6,4,4,101.88,190.0966943,0.17,0,0,156,0
4268,0,Inactive,,6,52.203522,508.2443072,2,0,20,34.14,450.3497807,11.491,0,0.240506329,1117,0
4269,0,Inactive,,0,21.638484,184.5800416,2,0,8,95.96,208.0162614,1.293,0,0.173913043,94,0
4270,0,Inactive,,0,22.82214,211.1198256,2,1,10,37.3,184.1463299,4.359,0,0.242424242,203,0
4272,21,Inhibitor,12.5893,0,84.335248,727.8401885,13,5,17,182.83,764.4346921,3.415,0,0.322033898,2583,0
4273,0,Inactive,,0,104.13663,1014.913578,4,0,45,52.6,862.6839114,18.454,0,0.215686275,4376,0
4274,0,Inactive,,0,23.005312,229.2137225,5,1,3,66.48,236.1160924,1.18,0,0.212121212,212,0
4275,0,Inactive,,0,23.005312,229.2137225,5,1,3,66.48,236.1160924,1.18,0,0.212121212,212,0
4278,81,Inhibitor,15.8489,12,32.184175,326.8754632,4,1,12,49.77,327.1834437,3.445,0,0.142857143,436,0
4279,10,Inhibitor,31.6228,6,26.65414,257.928156,2,0,10,35.53,248.1412445,4.003,0,0.157894737,353,0
4280,61,Inhibitor,14.1254,6,27.963761,278.2999898,2,1,11,23.47,291.1156697,3.465,0,0.195121951,255,0
4281,10,Inhibitor,22.3872,12,14.71007,258.0312917,4,2,4,61.69,320.0119329,3.895,0,0.032258065,290,0
4282,0,Inactive,,12,18.889691,260.1162086,4,1,4,52.9,300.0665553,2.986,0,0.058823529,292,0
